device_id,timestamp,kwh,location
E-008,2025-10-16T07:00:00+00:00,0.882,CLUJ-D
E-008,2025-10-16T08:00:00+00:00,0.883,CLUJ-D
E-008,2025-10-16T09:00:00+00:00,1.01,CLUJ-D
E-008,2025-10-16T10:00:00+00:00,1.09,CLUJ-D
E-008,2025-10-16T11:00:00+00:00,0.888,CLUJ-D
E-008,2025-10-16T12:00:00+00:00,1.271,CLUJ-D
E-008,2025-10-16T13:00:00+00:00,0.945,CLUJ-D
E-008,2025-10-16T14:00:00+00:00,0.831,CLUJ-D
E-008,2025-10-16T15:00:00+00:00,0.578,CLUJ-D
E-008,2025-10-16T16:00:00+00:00,0.847,CLUJ-D
E-008,2025-10-16T17:00:00+00:00,0.833,CLUJ-D
E-008,2025-10-16T18:00:00+00:00,1.092,CLUJ-D
E-008,2025-10-16T19:00:00+00:00,0.992,CLUJ-D
E-008,2025-10-16T20:00:00+00:00,0.664,CLUJ-D
E-008,2025-10-16T21:00:00+00:00,0.934,CLUJ-D
E-008,2025-10-16T22:00:00+00:00,1.034,CLUJ-D
E-008,2025-10-16T23:00:00+00:00,1.206,CLUJ-D
E-008,2025-10-17T00:00:00+00:00,1.078,CLUJ-D
E-008,2025-10-17T01:00:00+00:00,1.052,CLUJ-D
E-008,2025-10-17T02:00:00+00:00,0.912,CLUJ-D
E-008,2025-10-17T03:00:00+00:00,0.978,CLUJ-D
E-008,2025-10-17T04:00:00+00:00,1.15,CLUJ-D
E-008,2025-10-17T05:00:00+00:00,0.633,CLUJ-D
E-008,2025-10-17T06:00:00+00:00,0.83,CLUJ-D
E-008,2025-10-17T07:00:00+00:00,0.745,CLUJ-D
E-008,2025-10-17T08:00:00+00:00,0.976,CLUJ-D
E-008,2025-10-17T09:00:00+00:00,1.146,CLUJ-D
E-008,2025-10-17T10:00:00+00:00,0.781,CLUJ-D
E-008,2025-10-17T11:00:00+00:00,0.422,CLUJ-D
E-008,2025-10-17T12:00:00+00:00,0.818,CLUJ-D
E-008,2025-10-17T13:00:00+00:00,1.083,CLUJ-D
E-008,2025-10-17T14:00:00+00:00,1.008,CLUJ-D
E-008,2025-10-17T15:00:00+00:00,0.986,CLUJ-D
E-008,2025-10-17T16:00:00+00:00,0.844,CLUJ-D
E-008,2025-10-17T17:00:00+00:00,0.644,CLUJ-D
E-008,2025-10-17T18:00:00+00:00,1.003,CLUJ-D
E-008,2025-10-17T19:00:00+00:00,0.733,CLUJ-D
E-008,2025-10-17T20:00:00+00:00,1.337,CLUJ-D
E-008,2025-10-17T21:00:00+00:00,1.014,CLUJ-D
E-008,2025-10-17T22:00:00+00:00,0.784,CLUJ-D
E-008,2025-10-17T23:00:00+00:00,0.778,CLUJ-D
E-008,2025-10-18T00:00:00+00:00,0.881,CLUJ-D
E-008,2025-10-18T01:00:00+00:00,0.852,CLUJ-D
E-008,2025-10-18T02:00:00+00:00,1.123,CLUJ-D
E-008,2025-10-18T03:00:00+00:00,0.937,CLUJ-D
E-008,2025-10-18T04:00:00+00:00,0.754,CLUJ-D
E-008,2025-10-18T05:00:00+00:00,1.278,CLUJ-D
E-008,2025-10-18T06:00:00+00:00,0.91,CLUJ-D
E-008,2025-10-18T07:00:00+00:00,1.054,CLUJ-D
E-008,2025-10-18T08:00:00+00:00,0.778,CLUJ-D
E-008,2025-10-18T09:00:00+00:00,0.973,CLUJ-D
E-008,2025-10-18T10:00:00+00:00,0.962,CLUJ-D
E-008,2025-10-18T11:00:00+00:00,0.522,CLUJ-D
E-008,2025-10-18T12:00:00+00:00,1.303,CLUJ-D
E-008,2025-10-18T13:00:00+00:00,1.158,CLUJ-D
E-008,2025-10-18T14:00:00+00:00,0.821,CLUJ-D
E-008,2025-10-18T15:00:00+00:00,0.68,CLUJ-D
E-008,2025-10-18T16:00:00+00:00,0.97,CLUJ-D
E-008,2025-10-18T17:00:00+00:00,0.917,CLUJ-D
E-008,2025-10-18T18:00:00+00:00,0.971,CLUJ-D
E-008,2025-10-18T19:00:00+00:00,0.938,CLUJ-D
E-008,2025-10-18T20:00:00+00:00,1.001,CLUJ-D
E-008,2025-10-18T21:00:00+00:00,1.189,CLUJ-D
E-008,2025-10-18T22:00:00+00:00,1.014,CLUJ-D
E-008,2025-10-18T23:00:00+00:00,0.69,CLUJ-D
E-008,2025-10-19T00:00:00+00:00,1.173,CLUJ-D
E-008,2025-10-19T01:00:00+00:00,1.228,CLUJ-D
E-008,2025-10-19T02:00:00+00:00,1.53,CLUJ-D
E-008,2025-10-19T03:00:00+00:00,0.675,CLUJ-D
E-008,2025-10-19T04:00:00+00:00,0.949,CLUJ-D
E-008,2025-10-19T05:00:00+00:00,0.484,CLUJ-D
E-008,2025-10-19T06:00:00+00:00,1.011,CLUJ-D
E-008,2025-10-19T07:00:00+00:00,0.79,CLUJ-D
E-008,2025-10-19T08:00:00+00:00,1.285,CLUJ-D
E-008,2025-10-19T09:00:00+00:00,0.745,CLUJ-D
E-008,2025-10-19T10:00:00+00:00,0.562,CLUJ-D
E-008,2025-10-19T11:00:00+00:00,0.806,CLUJ-D
E-008,2025-10-19T12:00:00+00:00,0.505,CLUJ-D
E-008,2025-10-19T13:00:00+00:00,1.05,CLUJ-D
E-008,2025-10-19T14:00:00+00:00,0.487,CLUJ-D
E-008,2025-10-19T15:00:00+00:00,0.906,CLUJ-D
E-008,2025-10-19T16:00:00+00:00,0.484,CLUJ-D
E-008,2025-10-19T17:00:00+00:00,0.836,CLUJ-D
E-008,2025-10-19T18:00:00+00:00,1.229,CLUJ-D
E-008,2025-10-19T19:00:00+00:00,0.972,CLUJ-D
E-008,2025-10-19T20:00:00+00:00,0.727,CLUJ-D
E-008,2025-10-19T21:00:00+00:00,0.894,CLUJ-D
E-008,2025-10-19T22:00:00+00:00,0.904,CLUJ-D
E-008,2025-10-19T23:00:00+00:00,0.995,CLUJ-D
E-008,2025-10-20T00:00:00+00:00,0.627,CLUJ-D
E-008,2025-10-20T01:00:00+00:00,1.019,CLUJ-D
E-008,2025-10-20T02:00:00+00:00,0.359,CLUJ-D
E-008,2025-10-20T03:00:00+00:00,0.774,CLUJ-D
E-008,2025-10-20T04:00:00+00:00,0.802,CLUJ-D
E-008,2025-10-20T05:00:00+00:00,1.027,CLUJ-D
E-008,2025-10-20T06:00:00+00:00,0.905,CLUJ-D
E-008,2025-10-20T07:00:00+00:00,0.619,CLUJ-D
E-008,2025-10-20T08:00:00+00:00,0.703,CLUJ-D
E-008,2025-10-20T09:00:00+00:00,0.94,CLUJ-D
E-008,2025-10-20T10:00:00+00:00,0.884,CLUJ-D
E-008,2025-10-20T11:00:00+00:00,0.784,CLUJ-D
E-008,2025-10-20T12:00:00+00:00,0.804,CLUJ-D
E-008,2025-10-20T13:00:00+00:00,1.039,CLUJ-D
E-008,2025-10-20T14:00:00+00:00,0.796,CLUJ-D
E-008,2025-10-20T15:00:00+00:00,0.882,CLUJ-D
E-008,2025-10-20T16:00:00+00:00,1.334,CLUJ-D
E-008,2025-10-20T17:00:00+00:00,0.615,CLUJ-D
E-008,2025-10-20T18:00:00+00:00,0.53,CLUJ-D
E-008,2025-10-20T19:00:00+00:00,1.057,CLUJ-D
E-008,2025-10-20T20:00:00+00:00,0.764,CLUJ-D
E-008,2025-10-20T21:00:00+00:00,0.836,CLUJ-D
E-008,2025-10-20T22:00:00+00:00,0.744,CLUJ-D
E-008,2025-10-20T23:00:00+00:00,0.848,CLUJ-D
E-008,2025-10-21T00:00:00+00:00,1.22,CLUJ-D
E-008,2025-10-21T01:00:00+00:00,1.06,CLUJ-D
E-008,2025-10-21T02:00:00+00:00,1.072,CLUJ-D
E-008,2025-10-21T03:00:00+00:00,0.617,CLUJ-D
E-008,2025-10-21T04:00:00+00:00,0.67,CLUJ-D
E-008,2025-10-21T05:00:00+00:00,0.332,CLUJ-D
E-008,2025-10-21T06:00:00+00:00,0.738,CLUJ-D
E-008,2025-10-21T07:00:00+00:00,1.091,CLUJ-D
E-008,2025-10-21T08:00:00+00:00,1.003,CLUJ-D
E-008,2025-10-21T09:00:00+00:00,0.856,CLUJ-D
E-008,2025-10-21T10:00:00+00:00,0.896,CLUJ-D
E-008,2025-10-21T11:00:00+00:00,0.762,CLUJ-D
E-008,2025-10-21T12:00:00+00:00,0.941,CLUJ-D
E-008,2025-10-21T13:00:00+00:00,1.053,CLUJ-D
E-008,2025-10-21T14:00:00+00:00,0.577,CLUJ-D
E-008,2025-10-21T15:00:00+00:00,0.96,CLUJ-D
E-008,2025-10-21T16:00:00+00:00,1.086,CLUJ-D
E-008,2025-10-21T17:00:00+00:00,0.817,CLUJ-D
E-008,2025-10-21T18:00:00+00:00,1.04,CLUJ-D
E-008,2025-10-21T19:00:00+00:00,1.463,CLUJ-D
E-009,2025-10-01T00:00:00+00:00,0.948,CLUJ-E
E-009,2025-10-01T01:00:00+00:00,0.98,CLUJ-E
E-009,2025-10-01T02:00:00+00:00,1.126,CLUJ-E
E-009,2025-10-01T03:00:00+00:00,0.921,CLUJ-E
E-009,2025-10-01T04:00:00+00:00,1.113,CLUJ-E
E-009,2025-10-01T05:00:00+00:00,0.836,CLUJ-E
E-009,2025-10-01T06:00:00+00:00,0.845,CLUJ-E
E-009,2025-10-01T07:00:00+00:00,0.882,CLUJ-E
E-009,2025-10-01T08:00:00+00:00,1.055,CLUJ-E
E-009,2025-10-01T09:00:00+00:00,1.026,CLUJ-E
E-009,2025-10-01T10:00:00+00:00,0.927,CLUJ-E
E-009,2025-10-01T11:00:00+00:00,0.654,CLUJ-E
E-009,2025-10-01T12:00:00+00:00,1.023,CLUJ-E
E-009,2025-10-01T13:00:00+00:00,0.728,CLUJ-E
E-009,2025-10-01T14:00:00+00:00,0.717,CLUJ-E
E-009,2025-10-01T15:00:00+00:00,0.672,CLUJ-E
E-009,2025-10-01T16:00:00+00:00,0.883,CLUJ-E
E-009,2025-10-01T17:00:00+00:00,1.142,CLUJ-E
E-009,2025-10-01T18:00:00+00:00,0.707,CLUJ-E
E-009,2025-10-01T19:00:00+00:00,1.236,CLUJ-E
E-009,2025-10-01T20:00:00+00:00,1.082,CLUJ-E
E-009,2025-10-01T21:00:00+00:00,0.607,CLUJ-E
E-009,2025-10-01T22:00:00+00:00,0.823,CLUJ-E
E-009,2025-10-01T23:00:00+00:00,0.692,CLUJ-E
E-009,2025-10-02T00:00:00+00:00,1.033,CLUJ-E
E-009,2025-10-02T01:00:00+00:00,0.702,CLUJ-E
E-009,2025-10-02T02:00:00+00:00,0.576,CLUJ-E
E-009,2025-10-02T03:00:00+00:00,0.835,CLUJ-E
E-009,2025-10-02T04:00:00+00:00,1.134,CLUJ-E
E-009,2025-10-02T05:00:00+00:00,0.861,CLUJ-E
E-009,2025-10-02T06:00:00+00:00,0.98,CLUJ-E
E-009,2025-10-02T07:00:00+00:00,0.987,CLUJ-E
E-009,2025-10-02T08:00:00+00:00,0.598,CLUJ-E
E-009,2025-10-02T09:00:00+00:00,0.72,CLUJ-E
E-009,2025-10-02T10:00:00+00:00,0.901,CLUJ-E
E-009,2025-10-02T11:00:00+00:00,0.789,CLUJ-E
E-009,2025-10-02T12:00:00+00:00,1.241,CLUJ-E
E-009,2025-10-02T13:00:00+00:00,0.654,CLUJ-E
E-009,2025-10-02T14:00:00+00:00,0.718,CLUJ-E
E-009,2025-10-02T15:00:00+00:00,0.958,CLUJ-E
E-009,2025-10-02T16:00:00+00:00,0.774,CLUJ-E
E-009,2025-10-02T17:00:00+00:00,0.322,CLUJ-E
E-009,2025-10-02T18:00:00+00:00,1.287,CLUJ-E
E-009,2025-10-02T19:00:00+00:00,0.685,CLUJ-E
E-009,2025-10-02T20:00:00+00:00,1.012,CLUJ-E
E-009,2025-10-02T21:00:00+00:00,0.649,CLUJ-E
E-009,2025-10-02T22:00:00+00:00,0.727,CLUJ-E
E-009,2025-10-02T23:00:00+00:00,0.575,CLUJ-E
E-009,2025-10-03T00:00:00+00:00,0.752,CLUJ-E
E-009,2025-10-03T01:00:00+00:00,0.771,CLUJ-E
E-009,2025-10-03T02:00:00+00:00,0.873,CLUJ-E
E-009,2025-10-03T03:00:00+00:00,0.825,CLUJ-E
E-009,2025-10-03T04:00:00+00:00,0.612,CLUJ-E
E-009,2025-10-03T05:00:00+00:00,0.795,CLUJ-E
E-009,2025-10-03T06:00:00+00:00,1.189,CLUJ-E
E-009,2025-10-03T07:00:00+00:00,1.166,CLUJ-E
E-009,2025-10-03T08:00:00+00:00,0.991,CLUJ-E
E-009,2025-10-03T09:00:00+00:00,1.033,CLUJ-E
E-009,2025-10-03T10:00:00+00:00,1.312,CLUJ-E
E-009,2025-10-03T11:00:00+00:00,1.014,CLUJ-E
E-009,2025-10-03T12:00:00+00:00,1.029,CLUJ-E
E-009,2025-10-03T13:00:00+00:00,0.587,CLUJ-E
E-009,2025-10-03T14:00:00+00:00,0.677,CLUJ-E
E-009,2025-10-03T15:00:00+00:00,0.893,CLUJ-E
E-009,2025-10-03T16:00:00+00:00,0.739,CLUJ-E
E-009,2025-10-03T17:00:00+00:00,0.7,CLUJ-E
E-009,2025-10-03T18:00:00+00:00,0.724,CLUJ-E
E-009,2025-10-03T19:00:00+00:00,0.615,CLUJ-E
E-009,2025-10-03T20:00:00+00:00,0.742,CLUJ-E
E-009,2025-10-03T21:00:00+00:00,0.968,CLUJ-E
E-009,2025-10-03T22:00:00+00:00,1.259,CLUJ-E
E-009,2025-10-03T23:00:00+00:00,1.059,CLUJ-E
E-009,2025-10-04T00:00:00+00:00,1.027,CLUJ-E
E-009,2025-10-04T01:00:00+00:00,0.575,CLUJ-E
E-009,2025-10-04T02:00:00+00:00,0.924,CLUJ-E
E-009,2025-10-04T03:00:00+00:00,0.887,CLUJ-E
E-009,2025-10-04T04:00:00+00:00,0.958,CLUJ-E
E-009,2025-10-04T05:00:00+00:00,0.828,CLUJ-E
E-009,2025-10-04T06:00:00+00:00,1.232,CLUJ-E
E-009,2025-10-04T07:00:00+00:00,0.911,CLUJ-E
E-009,2025-10-04T08:00:00+00:00,0.93,CLUJ-E
E-009,2025-10-04T09:00:00+00:00,0.508,CLUJ-E
E-009,2025-10-04T10:00:00+00:00,0.879,CLUJ-E
E-009,2025-10-04T11:00:00+00:00,1.13,CLUJ-E
E-009,2025-10-04T12:00:00+00:00,1.011,CLUJ-E
E-009,2025-10-04T13:00:00+00:00,0.469,CLUJ-E
E-009,2025-10-04T14:00:00+00:00,0.81,CLUJ-E
E-009,2025-10-04T15:00:00+00:00,1.246,CLUJ-E
E-009,2025-10-04T16:00:00+00:00,0.87,CLUJ-E
E-009,2025-10-04T17:00:00+00:00,0.964,CLUJ-E
E-009,2025-10-04T18:00:00+00:00,1.224,CLUJ-E
E-009,2025-10-04T19:00:00+00:00,0.869,CLUJ-E
E-009,2025-10-04T20:00:00+00:00,1.058,CLUJ-E
E-009,2025-10-04T21:00:00+00:00,0.982,CLUJ-E
E-009,2025-10-04T22:00:00+00:00,1.025,CLUJ-E
E-009,2025-10-04T23:00:00+00:00,0.976,CLUJ-E
E-009,2025-10-05T00:00:00+00:00,0.79,CLUJ-E
E-009,2025-10-05T01:00:00+00:00,0.81,CLUJ-E
E-009,2025-10-05T02:00:00+00:00,0.729,CLUJ-E
E-009,2025-10-05T03:00:00+00:00,0.572,CLUJ-E
E-009,2025-10-05T04:00:00+00:00,1.149,CLUJ-E
E-009,2025-10-05T05:00:00+00:00,0.902,CLUJ-E
E-009,2025-10-05T06:00:00+00:00,1.139,CLUJ-E
E-009,2025-10-05T07:00:00+00:00,1.213,CLUJ-E
E-009,2025-10-05T08:00:00+00:00,0.911,CLUJ-E
E-009,2025-10-05T09:00:00+00:00,0.637,CLUJ-E
E-009,2025-10-05T10:00:00+00:00,0.861,CLUJ-E
E-009,2025-10-05T11:00:00+00:00,0.766,CLUJ-E
E-009,2025-10-05T12:00:00+00:00,0.504,CLUJ-E
E-009,2025-10-05T13:00:00+00:00,0.8,CLUJ-E
E-009,2025-10-05T14:00:00+00:00,0.886,CLUJ-E
E-009,2025-10-05T15:00:00+00:00,0.771,CLUJ-E
E-009,2025-10-05T16:00:00+00:00,0.746,CLUJ-E
E-009,2025-10-05T17:00:00+00:00,0.644,CLUJ-E
E-009,2025-10-05T18:00:00+00:00,0.939,CLUJ-E
E-009,2025-10-05T19:00:00+00:00,1.274,CLUJ-E
E-009,2025-10-05T20:00:00+00:00,1.156,CLUJ-E
E-009,2025-10-05T21:00:00+00:00,1.031,CLUJ-E
E-009,2025-10-05T22:00:00+00:00,1.035,CLUJ-E
E-009,2025-10-05T23:00:00+00:00,0.873,CLUJ-E
E-009,2025-10-06T00:00:00+00:00,0.539,CLUJ-E
E-009,2025-10-06T01:00:00+00:00,0.826,CLUJ-E
E-009,2025-10-06T02:00:00+00:00,0.706,CLUJ-E
E-009,2025-10-06T03:00:00+00:00,0.931,CLUJ-E
E-009,2025-10-06T04:00:00+00:00,1.147,CLUJ-E
E-009,2025-10-06T05:00:00+00:00,1.295,CLUJ-E
E-009,2025-10-06T06:00:00+00:00,0.913,CLUJ-E
E-009,2025-10-06T07:00:00+00:00,0.567,CLUJ-E
E-009,2025-10-06T08:00:00+00:00,0.913,CLUJ-E
E-009,2025-10-06T09:00:00+00:00,0.918,CLUJ-E
E-009,2025-10-06T10:00:00+00:00,1.036,CLUJ-E
E-009,2025-10-06T11:00:00+00:00,0.896,CLUJ-E
E-009,2025-10-06T12:00:00+00:00,0.913,CLUJ-E
E-009,2025-10-06T13:00:00+00:00,0.774,CLUJ-E
E-009,2025-10-06T14:00:00+00:00,0.838,CLUJ-E
E-009,2025-10-06T15:00:00+00:00,1.003,CLUJ-E
E-009,2025-10-06T16:00:00+00:00,0.498,CLUJ-E
E-009,2025-10-06T17:00:00+00:00,0.837,CLUJ-E
E-009,2025-10-06T18:00:00+00:00,1.038,CLUJ-E
E-009,2025-10-06T19:00:00+00:00,1.228,CLUJ-E
E-009,2025-10-06T20:00:00+00:00,0.82,CLUJ-E
E-009,2025-10-06T21:00:00+00:00,1.137,CLUJ-E
E-009,2025-10-06T22:00:00+00:00,1.238,CLUJ-E
E-009,2025-10-06T23:00:00+00:00,0.823,CLUJ-E
E-009,2025-10-07T00:00:00+00:00,0.788,CLUJ-E
E-009,2025-10-07T01:00:00+00:00,0.864,CLUJ-E
E-009,2025-10-07T02:00:00+00:00,0.884,CLUJ-E
E-009,2025-10-07T03:00:00+00:00,1.118,CLUJ-E
E-009,2025-10-07T04:00:00+00:00,0.745,CLUJ-E
E-009,2025-10-07T05:00:00+00:00,1.208,CLUJ-E
E-009,2025-10-07T06:00:00+00:00,0.74,CLUJ-E
E-009,2025-10-07T07:00:00+00:00,0.647,CLUJ-E
E-009,2025-10-07T08:00:00+00:00,1.005,CLUJ-E
E-009,2025-10-07T09:00:00+00:00,1.146,CLUJ-E
E-009,2025-10-07T10:00:00+00:00,0.936,CLUJ-E
E-009,2025-10-07T11:00:00+00:00,0.987,CLUJ-E
E-009,2025-10-07T12:00:00+00:00,1.291,CLUJ-E
E-009,2025-10-07T13:00:00+00:00,1.149,CLUJ-E
E-009,2025-10-07T14:00:00+00:00,0.906,CLUJ-E
E-009,2025-10-07T15:00:00+00:00,0.814,CLUJ-E
E-009,2025-10-07T16:00:00+00:00,1.119,CLUJ-E
E-009,2025-10-07T17:00:00+00:00,1.066,CLUJ-E
E-009,2025-10-07T18:00:00+00:00,0.984,CLUJ-E
E-009,2025-10-07T19:00:00+00:00,0.835,CLUJ-E
E-009,2025-10-07T20:00:00+00:00,0.885,CLUJ-E
E-009,2025-10-07T21:00:00+00:00,0.87,CLUJ-E
E-009,2025-10-07T22:00:00+00:00,0.838,CLUJ-E
E-009,2025-10-07T23:00:00+00:00,0.78,CLUJ-E
E-009,2025-10-08T00:00:00+00:00,0.953,CLUJ-E
E-009,2025-10-08T01:00:00+00:00,0.771,CLUJ-E
E-009,2025-10-08T02:00:00+00:00,0.935,CLUJ-E
E-009,2025-10-08T03:00:00+00:00,0.48,CLUJ-E
E-009,2025-10-08T04:00:00+00:00,0.78,CLUJ-E
E-009,2025-10-08T05:00:00+00:00,1.12,CLUJ-E
E-009,2025-10-08T06:00:00+00:00,0.72,CLUJ-E
E-009,2025-10-08T07:00:00+00:00,1.018,CLUJ-E
E-009,2025-10-08T08:00:00+00:00,0.737,CLUJ-E
E-009,2025-10-08T09:00:00+00:00,1.055,CLUJ-E
E-009,2025-10-08T10:00:00+00:00,0.841,CLUJ-E
E-009,2025-10-08T11:00:00+00:00,0.833,CLUJ-E
E-009,2025-10-08T12:00:00+00:00,0.911,CLUJ-E
E-009,2025-10-08T13:00:00+00:00,0.631,CLUJ-E
E-009,2025-10-08T14:00:00+00:00,1.094,CLUJ-E
E-009,2025-10-08T15:00:00+00:00,1.161,CLUJ-E
E-009,2025-10-08T16:00:00+00:00,0.828,CLUJ-E
E-009,2025-10-08T17:00:00+00:00,1.005,CLUJ-E
E-009,2025-10-08T18:00:00+00:00,1.056,CLUJ-E
E-009,2025-10-08T19:00:00+00:00,0.882,CLUJ-E
E-009,2025-10-08T20:00:00+00:00,0.678,CLUJ-E
E-009,2025-10-08T21:00:00+00:00,1.219,CLUJ-E
E-009,2025-10-08T22:00:00+00:00,0.821,CLUJ-E
E-009,2025-10-08T23:00:00+00:00,0.778,CLUJ-E
E-009,2025-10-09T00:00:00+00:00,1.228,CLUJ-E
E-009,2025-10-09T01:00:00+00:00,1.022,CLUJ-E
E-009,2025-10-09T02:00:00+00:00,0.951,CLUJ-E
E-009,2025-10-09T03:00:00+00:00,0.706,CLUJ-E
E-009,2025-10-09T04:00:00+00:00,1.061,CLUJ-E
E-009,2025-10-09T05:00:00+00:00,1.479,CLUJ-E
E-009,2025-10-09T06:00:00+00:00,1.076,CLUJ-E
E-009,2025-10-09T07:00:00+00:00,0.999,CLUJ-E
E-009,2025-10-09T08:00:00+00:00,1.044,CLUJ-E
E-009,2025-10-09T09:00:00+00:00,0.834,CLUJ-E
E-009,2025-10-09T10:00:00+00:00,0.832,CLUJ-E
E-009,2025-10-09T11:00:00+00:00,0.83,CLUJ-E
E-009,2025-10-09T12:00:00+00:00,0.785,CLUJ-E
E-009,2025-10-09T13:00:00+00:00,0.83,CLUJ-E
E-009,2025-10-09T14:00:00+00:00,0.829,CLUJ-E
E-009,2025-10-09T15:00:00+00:00,0.851,CLUJ-E
E-009,2025-10-09T16:00:00+00:00,0.845,CLUJ-E
E-009,2025-10-09T17:00:00+00:00,0.949,CLUJ-E
E-009,2025-10-09T18:00:00+00:00,0.916,CLUJ-E
E-009,2025-10-09T19:00:00+00:00,0.933,CLUJ-E
E-009,2025-10-09T20:00:00+00:00,1.204,CLUJ-E
E-009,2025-10-09T21:00:00+00:00,0.915,CLUJ-E
E-009,2025-10-09T22:00:00+00:00,1.342,CLUJ-E
E-009,2025-10-09T23:00:00+00:00,0.971,CLUJ-E
E-009,2025-10-10T00:00:00+00:00,0.811,CLUJ-E
E-009,2025-10-10T01:00:00+00:00,1.17,CLUJ-E
E-009,2025-10-10T02:00:00+00:00,0.884,CLUJ-E
E-009,2025-10-10T03:00:00+00:00,0.421,CLUJ-E
E-009,2025-10-10T04:00:00+00:00,0.899,CLUJ-E
E-009,2025-10-10T05:00:00+00:00,0.85,CLUJ-E
E-009,2025-10-10T06:00:00+00:00,1.221,CLUJ-E
E-009,2025-10-10T07:00:00+00:00,0.72,CLUJ-E
E-009,2025-10-10T08:00:00+00:00,0.833,CLUJ-E
E-009,2025-10-10T09:00:00+00:00,1.154,CLUJ-E
E-009,2025-10-10T10:00:00+00:00,0.979,CLUJ-E
E-009,2025-10-10T11:00:00+00:00,0.866,CLUJ-E
E-009,2025-10-10T12:00:00+00:00,0.749,CLUJ-E
E-009,2025-10-10T13:00:00+00:00,0.97,CLUJ-E
E-009,2025-10-10T14:00:00+00:00,0.894,CLUJ-E
E-009,2025-10-10T15:00:00+00:00,0.746,CLUJ-E
E-009,2025-10-10T16:00:00+00:00,0.757,CLUJ-E
E-009,2025-10-10T17:00:00+00:00,0.737,CLUJ-E
E-009,2025-10-10T18:00:00+00:00,0.701,CLUJ-E
E-009,2025-10-10T19:00:00+00:00,1.087,CLUJ-E
E-009,2025-10-10T20:00:00+00:00,1.06,CLUJ-E
E-009,2025-10-10T21:00:00+00:00,1.087,CLUJ-E
E-009,2025-10-10T22:00:00+00:00,0.901,CLUJ-E
E-009,2025-10-10T23:00:00+00:00,0.851,CLUJ-E
E-009,2025-10-11T00:00:00+00:00,0.855,CLUJ-E
E-009,2025-10-11T01:00:00+00:00,1.104,CLUJ-E
E-009,2025-10-11T02:00:00+00:00,0.536,CLUJ-E
E-009,2025-10-11T03:00:00+00:00,0.797,CLUJ-E
E-009,2025-10-11T04:00:00+00:00,0.723,CLUJ-E
E-009,2025-10-11T05:00:00+00:00,1.172,CLUJ-E
E-009,2025-10-11T06:00:00+00:00,0.805,CLUJ-E
E-009,2025-10-11T07:00:00+00:00,0.573,CLUJ-E
E-009,2025-10-11T08:00:00+00:00,0.945,CLUJ-E
E-009,2025-10-11T09:00:00+00:00,0.826,CLUJ-E
E-009,2025-10-11T10:00:00+00:00,0.789,CLUJ-E
E-009,2025-10-11T11:00:00+00:00,0.768,CLUJ-E
E-009,2025-10-11T12:00:00+00:00,0.76,CLUJ-E
E-009,2025-10-11T13:00:00+00:00,1.042,CLUJ-E
E-009,2025-10-11T14:00:00+00:00,0.945,CLUJ-E
E-009,2025-10-11T15:00:00+00:00,0.86,CLUJ-E
E-009,2025-10-11T16:00:00+00:00,0.68,CLUJ-E
E-009,2025-10-11T17:00:00+00:00,0.866,CLUJ-E
E-009,2025-10-11T18:00:00+00:00,0.952,CLUJ-E
E-009,2025-10-11T19:00:00+00:00,0.96,CLUJ-E
E-009,2025-10-11T20:00:00+00:00,0.932,CLUJ-E
E-009,2025-10-11T21:00:00+00:00,0.715,CLUJ-E
E-009,2025-10-11T22:00:00+00:00,0.419,CLUJ-E
E-009,2025-10-11T23:00:00+00:00,1.26,CLUJ-E
E-009,2025-10-12T00:00:00+00:00,0.638,CLUJ-E
E-009,2025-10-12T01:00:00+00:00,0.507,CLUJ-E
E-009,2025-10-12T02:00:00+00:00,0.926,CLUJ-E
E-009,2025-10-12T03:00:00+00:00,0.558,CLUJ-E
E-009,2025-10-12T04:00:00+00:00,0.739,CLUJ-E
E-009,2025-10-12T05:00:00+00:00,1.01,CLUJ-E
E-009,2025-10-12T06:00:00+00:00,1.255,CLUJ-E
E-009,2025-10-12T07:00:00+00:00,0.978,CLUJ-E
E-009,2025-10-12T08:00:00+00:00,0.812,CLUJ-E
E-009,2025-10-12T09:00:00+00:00,0.89,CLUJ-E
E-009,2025-10-12T10:00:00+00:00,0.538,CLUJ-E
E-009,2025-10-12T11:00:00+00:00,0.81,CLUJ-E
E-009,2025-10-12T12:00:00+00:00,0.81,CLUJ-E
E-009,2025-10-12T13:00:00+00:00,0.931,CLUJ-E
E-009,2025-10-12T14:00:00+00:00,1.288,CLUJ-E
E-009,2025-10-12T15:00:00+00:00,0.513,CLUJ-E
E-009,2025-10-12T16:00:00+00:00,0.818,CLUJ-E
E-009,2025-10-12T17:00:00+00:00,0.533,CLUJ-E
E-009,2025-10-12T18:00:00+00:00,0.799,CLUJ-E
E-009,2025-10-12T19:00:00+00:00,0.727,CLUJ-E
E-009,2025-10-12T20:00:00+00:00,0.601,CLUJ-E
E-009,2025-10-12T21:00:00+00:00,1.083,CLUJ-E
E-009,2025-10-12T22:00:00+00:00,0.951,CLUJ-E
E-009,2025-10-12T23:00:00+00:00,1.059,CLUJ-E
E-009,2025-10-13T00:00:00+00:00,0.794,CLUJ-E
E-009,2025-10-13T01:00:00+00:00,0.886,CLUJ-E
